Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy
62,2.21704093615214,2.2245936393737793,20.628370457209847,19.213333333333335
63,2.2150189535958424,2.2219029664993286,20.580648187233244,19.373333333333335
64,2.210589295341855,2.219254970550537,20.636049101853168,19.12
65,2.2102603004092263,2.2168498039245605,20.65606174698795,19.16
66,2.206493536631266,2.2134838104248047,20.83284676647126,19.373333333333335
67,2.2058060623350597,2.2107136249542236,20.272576439914673,19.253333333333334
68,2.2011689912705195,2.2077943086624146,20.73147711184521,19.413333333333334
69,2.1975807462419783,2.205013632774353,20.76772570576726,19.546666666666667
70,2.1941849844796315,2.2017146348953247,21.057597056464928,19.573333333333334
71,2.1929370108104886,2.198503613471985,20.632170451884804,19.373333333333335
72,2.188865128017607,2.195437788963318,21.037930710731388,19.653333333333332
73,2.1841562475476946,2.192129611968994,20.947742406061035,19.69333333333333
74,2.1815978913080123,2.188704490661621,21.005806330773552,19.626666666666665
75,2.178606214977446,2.185305118560791,21.075492186393465,19.493333333333332
76,2.174194404057094,2.1817444562911987,20.730151228733458,19.72
77,2.1734740961165655,2.1785218715667725,20.551026145628338,19.6
78,2.1693430173964727,2.174940347671509,20.647308350324593,19.85333333333333
79,2.1662344932556152,2.171612024307251,20.9302870533099,19.706666666666667
80,2.1639762151808966,2.168369770050049,20.9036883312895,19.946666666666665
81,2.157903478259132,2.1645848751068115,20.813391488860074,20.08
82,2.1553974605741955,2.160568356513977,21.022042667800694,19.893333333333334
83,2.151946124576387,2.1566795110702515,20.875152424725634,20.013333333333332
84,2.149680728004092,2.1527966260910034,21.161971009080087,19.933333333333334
85,2.1465489750816706,2.149039626121521,21.510985783104218,20.16
86,2.14157121522086,2.145229697227478,20.945109850342043,20.14666666666667
87,2.1362270400637673,2.1413122415542603,21.141049671977505,20.426666666666666
88,2.1339150610424222,2.1374508142471313,21.333396000282,20.48
89,2.1302029064723422,2.1339879035949707,21.35640105961507,20.613333333333333
90,2.125930513654436,2.130157232284546,21.532547291437144,20.69333333333333
91,2.1230417546771823,2.1261438131332397,21.367058823529412,20.666666666666668
92,2.11604566801162,2.1221275329589844,21.851225697379544,20.666666666666668
93,2.1163804417564753,2.118522047996521,21.76106504729651,20.933333333333334
94,2.11002448626927,2.114652633666992,21.88620494432912,20.746666666666666
95,2.109886158080328,2.110885500907898,21.759411185598424,21.0
96,2.1053009714399065,2.107129693031311,22.001839579255208,21.12
97,2.1059490953172957,2.1035348176956177,21.59008535016953,21.173333333333332
98,2.095978464399065,2.099547028541565,22.033256853608346,21.30666666666667
99,2.0962226617903936,2.096287250518799,21.936177171424568,21.36
100,2.0935326530819847,2.092753767967224,21.92149638656653,21.30666666666667
