Epoch,Train Loss,Test Loss
1,7.688670635223389,6.895734786987305
2,3.2554638385772705,6.834786891937256
3,0.47867608070373535,6.7987470626831055
4,0.07169198244810104,6.812752723693848
5,0.008811995387077332,6.782406806945801
6,0.002017330378293991,6.8427534103393555
7,0.00040181828080676496,10.546234130859375
8,8.33685407997109e-05,13.404064178466797
9,3.265008490416221e-05,15.033997535705566
10,3.73837974620983e-06,18.017982482910156
