Epoch,Train Loss,Test Loss,Train Accuracy,Test Accuracy
1,4.611826880175368,4.611753116219731,1.023515083380176,1.0666666666666667
2,4.608850908637943,4.608638254262633,1.0543524617352984,1.28
3,4.604401916848089,4.605360192767645,1.1751407107364058,1.3066666666666666
